,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8,de,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,13.3135273,0.9881256,1182.0073,state,fb-survey
9,fl,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,22.230427,0.3195301,16933.0004,state,fb-survey
10,ga,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,19.5099257,0.5143023,5936.9165,state,fb-survey
11,hi,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.7348066,1.27039,904.0,state,fb-survey
12,ia,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.4168154,0.6197978,3744.2105,state,fb-survey
13,id,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.8119198,0.844834,2051.0528,state,fb-survey
14,il,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.4997952,0.2830485,10731.0471,state,fb-survey
15,in,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.1562709,0.4675744,6501.0132,state,fb-survey
16,ks,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.5012872,0.6788512,3133.0552,state,fb-survey
17,ky,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,15.3749081,0.550944,4286.4396,state,fb-survey
18,la,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,18.5559658,0.6213708,3914.1829,state,fb-survey
19,ma,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.3761793,0.3978203,5369.0125,state,fb-survey
20,md,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.0770105,0.4408784,4245.9897,state,fb-survey
21,me,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.1681985,0.618773,2175.0,state,fb-survey
22,mi,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,5.3158839,0.2098747,11427.0091,state,fb-survey
23,mn,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,5.2849834,0.3283219,4643.6863,state,fb-survey
24,mo,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.4172221,0.5064409,5350.063,state,fb-survey
25,ms,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.5645771,0.7318893,2703.0913,state,fb-survey
26,mt,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,21.5913998,1.0876805,1431.0072,state,fb-survey
27,nc,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,15.096576,0.3628926,9733.0145,state,fb-survey
28,nd,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,25.601899,1.5821864,760.8845,state,fb-survey
29,ne,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.1965964,0.8145481,2045.7473,state,fb-survey
30,nh,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,11.9047619,0.7492869,1868.0,state,fb-survey
31,nj,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,8.6868207,0.3590783,6151.9968,state,fb-survey
32,nm,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,6.3259226,0.5262052,2140.0948,state,fb-survey
33,nv,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.8036848,0.8153928,2102.688,state,fb-survey
34,ny,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,8.4557725,0.242134,13203.0024,state,fb-survey
35,oh,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,15.7181609,0.3354617,11771.9912,state,fb-survey
36,ok,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,19.6598441,0.6130231,4202.9962,state,fb-survey
37,or,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,8.1493553,0.4085716,4484.037,state,fb-survey
38,pa,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,6.3336179,0.2154528,12780.0079,state,fb-survey
39,ri,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,8.9597133,0.844779,1142.9875,state,fb-survey
40,sc,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,19.6372721,0.523382,5761.0045,state,fb-survey
41,sd,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.9904147,1.2238368,985.0512,state,fb-survey
42,tn,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,17.0713836,0.4561283,6804.5462,state,fb-survey
43,tx,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,19.2767777,0.2865806,18946.9567,state,fb-survey
44,ut,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.3194059,0.6927153,2845.8996,state,fb-survey
45,va,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,13.4838332,0.386013,7829.0101,state,fb-survey
46,vt,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,6.4783981,0.8195704,902.001,state,fb-survey
47,wa,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,6.4741549,0.295336,6941.9556,state,fb-survey
48,wi,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.0659254,0.4823039,5796.9897,state,fb-survey
49,wv,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,13.3662197,0.6723661,2561.4403,state,fb-survey
50,wy,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,23.4014863,1.5789912,718.9594,state,fb-survey
0,ak,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.8615023,0.9741814,851.0,state,fb-survey
1,al,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,19.2201128,0.6219978,4013.1138,state,fb-survey
2,ar,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.5069373,0.6932079,2868.0713,state,fb-survey
3,az,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,15.2025358,0.4841032,5500.7644,state,fb-survey
4,ca,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,5.9332919,0.1457695,26266.2498,state,fb-survey
5,co,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,10.1144325,0.419954,5154.9937,state,fb-survey
6,ct,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.8156615,0.442195,4111.0,state,fb-survey
7,dc,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,7.3643411,1.3294206,386.0,state,fb-survey
8,de,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,12.9819239,0.9842913,1166.0073,state,fb-survey
9,fl,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,22.3425354,0.3226287,16669.0007,state,fb-survey
10,ga,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,19.4808199,0.5167604,5873.9206,state,fb-survey
11,hi,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.9134396,1.265848,877.0,state,fb-survey
12,ia,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,17.800319,0.6329618,3652.1025,state,fb-survey
13,id,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,18.5304443,0.8644885,2020.053,state,fb-survey
14,il,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,9.7593561,0.2883917,10589.0685,state,fb-survey
