,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
35,oh,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.8201113,0.2338097,10605.9985,state,fb-survey
36,ok,smoothed_wearing_mask,2020-12-23,2020-12-28,5,86.7670482,0.553264,3750.9966,state,fb-survey
37,or,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.5558927,0.3840251,4088.0365,state,fb-survey
38,pa,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.8089041,0.2251295,11459.0066,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-23,2020-12-28,5,97.9146278,0.4452448,1029.991,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-23,2020-12-28,5,90.5651126,0.4066975,5166.0039,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-23,2020-12-28,5,83.8467652,1.2108663,923.7479,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.3603054,0.3955019,6078.2224,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-23,2020-12-28,5,92.2540066,0.2047485,17045.9382,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.1380651,0.4971519,2585.8039,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-23,2020-12-28,5,94.4825488,0.2718015,7056.4543,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.2876429,0.741809,816.0009,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.7475651,0.2539606,6312.9568,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-23,2020-12-28,5,90.0945737,0.4109651,5283.9881,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.1345643,0.5280529,2293.1064,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-23,2020-12-28,5,81.0311605,1.537775,649.9908,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-24,2020-12-29,5,89.0706806,1.1295402,763.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-24,2020-12-29,5,89.5907162,0.5078335,3616.1067,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-24,2020-12-29,5,90.5031507,0.5743973,2605.0643,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-24,2020-12-29,5,93.3455835,0.3510376,5040.7644,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-24,2020-12-29,5,95.9658242,0.1278516,23684.207,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-24,2020-12-29,5,93.6720861,0.3539267,4731.9942,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-24,2020-12-29,5,97.042791,0.27971,3668.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-24,2020-12-29,5,98.4463277,0.6582519,353.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-24,2020-12-29,5,96.4052288,0.5691071,1070.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-24,2020-12-29,5,89.964686,0.2429952,15290.0003,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-24,2020-12-29,5,87.0797017,0.4585431,5350.9275,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-24,2020-12-29,5,95.0477327,0.7499118,837.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-24,2020-12-29,5,89.6107837,0.529206,3324.2489,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-24,2020-12-29,5,83.5366424,0.872635,1806.0518,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-24,2020-12-29,5,93.9549758,0.242791,9635.0226,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-24,2020-12-29,5,92.396284,0.3514781,5687.007,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-24,2020-12-29,5,90.3622074,0.5644951,2733.0275,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-24,2020-12-29,5,92.6226916,0.4249762,3783.4331,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-24,2020-12-29,5,88.1794955,0.5451582,3507.1836,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-24,2020-12-29,5,97.1538028,0.2392701,4830.0075,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-24,2020-12-29,5,97.0031973,0.2783127,3752.9975,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-24,2020-12-29,5,95.1754386,0.4868852,1937.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-24,2020-12-29,5,93.7953232,0.2387579,10209.0371,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-24,2020-12-29,5,93.9913097,0.3695624,4135.1576,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-24,2020-12-29,5,88.5030347,0.4653335,4699.0794,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-24,2020-12-29,5,88.9764732,0.6408621,2388.1773,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-24,2020-12-29,5,87.3259592,0.9217816,1302.574,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-24,2020-12-29,5,92.9906492,0.2742514,8666.0124,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-24,2020-12-29,5,86.543495,1.2996606,689.4564,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-24,2020-12-29,5,89.1350137,0.7339613,1797.7579,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-24,2020-12-29,5,94.212691,0.5661622,1701.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-24,2020-12-29,5,96.8917158,0.2357242,5419.9972,state,fb-survey
