,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
33,nv,smoothed_shop_1d,2020-12-21,2020-12-22,1,58.578865,1.0585458,2165.4276,state,fb-survey
34,ny,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.129745,0.4240846,13618.0018,state,fb-survey
35,oh,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.8225328,0.4482634,12136.9906,state,fb-survey
36,ok,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.6723343,0.7528454,4307.0533,state,fb-survey
37,or,smoothed_shop_1d,2020-12-21,2020-12-22,1,59.2347192,0.7257077,4585.042,state,fb-survey
38,pa,smoothed_shop_1d,2020-12-21,2020-12-22,1,56.5864593,0.4325171,13132.0083,state,fb-survey
39,ri,smoothed_shop_1d,2020-12-21,2020-12-22,1,59.9917103,1.426207,1179.984,state,fb-survey
40,sc,smoothed_shop_1d,2020-12-21,2020-12-22,1,63.8165651,0.6268744,5876.0045,state,fb-survey
41,sd,smoothed_shop_1d,2020-12-21,2020-12-22,1,60.0624316,1.5429182,1007.6245,state,fb-survey
42,tn,smoothed_shop_1d,2020-12-21,2020-12-22,1,60.6472734,0.5908493,6836.482,state,fb-survey
43,tx,smoothed_shop_1d,2020-12-21,2020-12-22,1,59.8896826,0.3522787,19356.8785,state,fb-survey
44,ut,smoothed_shop_1d,2020-12-21,2020-12-22,1,61.001484,0.9040205,2910.9308,state,fb-survey
45,va,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.4621538,0.5536064,7975.4511,state,fb-survey
46,vt,smoothed_shop_1d,2020-12-21,2020-12-22,1,59.4117289,1.6068033,934.0009,state,fb-survey
47,wa,smoothed_shop_1d,2020-12-21,2020-12-22,1,56.9459222,0.5857038,7146.9508,state,fb-survey
48,wi,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.5819857,0.639795,5966.9894,state,fb-survey
49,wv,smoothed_shop_1d,2020-12-21,2020-12-22,1,55.8142749,0.9766667,2585.4403,state,fb-survey
50,wy,smoothed_shop_1d,2020-12-21,2020-12-22,1,62.3476273,1.7484944,767.8631,state,fb-survey
0,ak,smoothed_shop_1d,2020-12-22,2020-12-23,1,55.5889423,1.723611,831.0,state,fb-survey
1,al,smoothed_shop_1d,2020-12-22,2020-12-23,1,61.8957753,0.7567772,4118.1115,state,fb-survey
2,ar,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.2632944,0.9177609,2887.0485,state,fb-survey
3,az,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.1754034,0.657578,5542.1183,state,fb-survey
4,ca,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.4810894,0.303694,26499.3121,state,fb-survey
5,co,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.6860856,0.6789308,5259.9365,state,fb-survey
6,ct,smoothed_shop_1d,2020-12-22,2020-12-23,1,56.661874,0.7671996,4172.0,state,fb-survey
7,dc,smoothed_shop_1d,2020-12-22,2020-12-23,1,51.0335917,2.5443892,386.0,state,fb-survey
8,de,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.2278617,1.4235677,1182.0073,state,fb-survey
9,fl,smoothed_shop_1d,2020-12-22,2020-12-23,1,64.8074881,0.367004,16933.0004,state,fb-survey
10,ga,smoothed_shop_1d,2020-12-22,2020-12-23,1,63.2453353,0.6257344,5936.9165,state,fb-survey
11,hi,smoothed_shop_1d,2020-12-22,2020-12-23,1,67.3480663,1.5596703,904.0,state,fb-survey
12,ia,smoothed_shop_1d,2020-12-22,2020-12-23,1,59.5740587,0.8020077,3744.2105,state,fb-survey
13,id,smoothed_shop_1d,2020-12-22,2020-12-23,1,62.2558396,1.0703517,2051.0528,state,fb-survey
14,il,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.9528103,0.4765239,10731.0471,state,fb-survey
15,in,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.8975862,0.6123408,6501.0132,state,fb-survey
16,ks,smoothed_shop_1d,2020-12-22,2020-12-23,1,59.6848581,0.8763592,3133.0552,state,fb-survey
17,ky,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.7031663,0.7520397,4286.4396,state,fb-survey
18,la,smoothed_shop_1d,2020-12-22,2020-12-23,1,65.1182605,0.7617806,3914.1829,state,fb-survey
19,ma,smoothed_shop_1d,2020-12-22,2020-12-23,1,56.5828478,0.6764347,5369.0125,state,fb-survey
20,md,smoothed_shop_1d,2020-12-22,2020-12-23,1,53.8145501,0.7650908,4245.9897,state,fb-survey
21,me,smoothed_shop_1d,2020-12-22,2020-12-23,1,61.7876838,1.0418927,2175.0,state,fb-survey
22,mi,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.9998848,0.4600996,11427.0091,state,fb-survey
23,mn,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.0558261,0.7241479,4643.6863,state,fb-survey
24,mo,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.0911905,0.6745721,5350.063,state,fb-survey
25,ms,smoothed_shop_1d,2020-12-22,2020-12-23,1,62.7088146,0.9301158,2703.0913,state,fb-survey
26,mt,smoothed_shop_1d,2020-12-22,2020-12-23,1,64.4430489,1.2654045,1431.0072,state,fb-survey
27,nc,smoothed_shop_1d,2020-12-22,2020-12-23,1,61.0797179,0.4942115,9733.0145,state,fb-survey
28,nd,smoothed_shop_1d,2020-12-22,2020-12-23,1,64.4211557,1.7356047,760.8845,state,fb-survey
29,ne,smoothed_shop_1d,2020-12-22,2020-12-23,1,59.2785734,1.0862615,2045.7473,state,fb-survey
30,nh,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.5939005,1.1305968,1868.0,state,fb-survey
31,nj,smoothed_shop_1d,2020-12-22,2020-12-23,1,56.9071968,0.6313612,6151.9968,state,fb-survey
32,nm,smoothed_shop_1d,2020-12-22,2020-12-23,1,55.8917942,1.0732903,2140.0948,state,fb-survey
33,nv,smoothed_shop_1d,2020-12-22,2020-12-23,1,59.482775,1.070602,2102.688,state,fb-survey
34,ny,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.1910007,0.4306208,13203.0024,state,fb-survey
35,oh,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.5959268,0.4539733,11771.9912,state,fb-survey
36,ok,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.9557598,0.7587693,4202.9962,state,fb-survey
37,or,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.1449709,0.7311502,4484.037,state,fb-survey
38,pa,smoothed_shop_1d,2020-12-22,2020-12-23,1,56.6974425,0.4383015,12780.0079,state,fb-survey
39,ri,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.8724964,1.4554646,1142.9875,state,fb-survey
40,sc,smoothed_shop_1d,2020-12-22,2020-12-23,1,64.361326,0.6309924,5761.0045,state,fb-survey
41,sd,smoothed_shop_1d,2020-12-22,2020-12-23,1,62.0801435,1.5458961,985.0512,state,fb-survey
42,tn,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.9079577,0.5915366,6804.5462,state,fb-survey
43,tx,smoothed_shop_1d,2020-12-22,2020-12-23,1,60.3043842,0.3554479,18946.9567,state,fb-survey
44,ut,smoothed_shop_1d,2020-12-22,2020-12-23,1,61.8329147,0.9106355,2845.8996,state,fb-survey
45,va,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.9879954,0.5578306,7829.0101,state,fb-survey
46,vt,smoothed_shop_1d,2020-12-22,2020-12-23,1,58.637842,1.6397856,902.001,state,fb-survey
47,wa,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.9792171,0.5924167,6941.9556,state,fb-survey
48,wi,smoothed_shop_1d,2020-12-22,2020-12-23,1,57.7697956,0.6487252,5796.9897,state,fb-survey
49,wv,smoothed_shop_1d,2020-12-22,2020-12-23,1,55.7926013,0.9812816,2561.4403,state,fb-survey
50,wy,smoothed_shop_1d,2020-12-22,2020-12-23,1,62.8482106,1.8021218,718.9594,state,fb-survey
0,ak,smoothed_shop_1d,2020-12-23,2020-12-24,1,57.6877934,1.6935968,851.0,state,fb-survey
1,al,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.0949062,0.7658365,4013.1138,state,fb-survey
2,ar,smoothed_shop_1d,2020-12-23,2020-12-24,1,58.5797606,0.9197825,2868.0713,state,fb-survey
3,az,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.784862,0.6582837,5500.7644,state,fb-survey
4,ca,smoothed_shop_1d,2020-12-23,2020-12-24,1,58.2650092,0.3042671,26266.2498,state,fb-survey
5,co,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.7459225,0.6830382,5154.9937,state,fb-survey
6,ct,smoothed_shop_1d,2020-12-23,2020-12-24,1,56.5783074,0.7730447,4111.0,state,fb-survey
7,dc,smoothed_shop_1d,2020-12-23,2020-12-24,1,53.3591731,2.5391831,386.0,state,fb-survey
8,de,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.1110207,1.4340123,1166.0073,state,fb-survey
9,fl,smoothed_shop_1d,2020-12-23,2020-12-24,1,65.5278953,0.3681224,16669.0007,state,fb-survey
10,ga,smoothed_shop_1d,2020-12-23,2020-12-24,1,63.8042938,0.6270316,5873.9206,state,fb-survey
11,hi,smoothed_shop_1d,2020-12-23,2020-12-24,1,66.6856492,1.5915932,877.0,state,fb-survey
12,ia,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.3638524,0.8093991,3652.1025,state,fb-survey
13,id,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.9633562,1.0744306,2020.053,state,fb-survey
14,il,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.2682153,0.4774729,10589.0685,state,fb-survey
15,in,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.2758941,0.6171467,6338.0094,state,fb-survey
16,ks,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.425152,0.8807038,3083.0265,state,fb-survey
17,ky,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.5591271,0.7559591,4214.7547,state,fb-survey
18,la,smoothed_shop_1d,2020-12-23,2020-12-24,1,65.3874342,0.7613756,3904.1829,state,fb-survey
19,ma,smoothed_shop_1d,2020-12-23,2020-12-24,1,56.4433746,0.6811398,5299.01,state,fb-survey
20,md,smoothed_shop_1d,2020-12-23,2020-12-24,1,53.9578828,0.7720435,4167.9903,state,fb-survey
21,me,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.071395,1.0518247,2128.0,state,fb-survey
22,mi,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.6667866,0.4612613,11311.0104,state,fb-survey
23,mn,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.0147459,0.7318687,4515.6664,state,fb-survey
24,mo,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.1978357,0.6773097,5265.1954,state,fb-survey
25,ms,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.8552255,0.9360401,2664.7117,state,fb-survey
26,mt,smoothed_shop_1d,2020-12-23,2020-12-24,1,64.3060623,1.2676865,1428.3105,state,fb-survey
27,nc,smoothed_shop_1d,2020-12-23,2020-12-24,1,61.9795385,0.4959118,9582.0144,state,fb-survey
28,nd,smoothed_shop_1d,2020-12-23,2020-12-24,1,65.5107373,1.7321418,753.0599,state,fb-survey
29,ne,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.2305416,1.0911755,2011.7649,state,fb-survey
30,nh,smoothed_shop_1d,2020-12-23,2020-12-24,1,61.5571121,1.1294712,1855.0,state,fb-survey
31,nj,smoothed_shop_1d,2020-12-23,2020-12-24,1,56.5113527,0.6361423,6072.9967,state,fb-survey
32,nm,smoothed_shop_1d,2020-12-23,2020-12-24,1,55.4790695,1.1005177,2039.3857,state,fb-survey
33,nv,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.4084207,1.073894,2073.8508,state,fb-survey
34,ny,smoothed_shop_1d,2020-12-23,2020-12-24,1,57.6752868,0.4315755,13106.002,state,fb-survey
35,oh,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.5619277,0.4553171,11617.995,state,fb-survey
36,ok,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.7065403,0.7585137,4145.9965,state,fb-survey
37,or,smoothed_shop_1d,2020-12-23,2020-12-24,1,61.4114044,0.7351351,4385.0412,state,fb-survey
38,pa,smoothed_shop_1d,2020-12-23,2020-12-24,1,56.6817191,0.4410377,12623.0072,state,fb-survey
39,ri,smoothed_shop_1d,2020-12-23,2020-12-24,1,58.444564,1.4699574,1123.99,state,fb-survey
40,sc,smoothed_shop_1d,2020-12-23,2020-12-24,1,64.7085001,0.6381336,5608.0036,state,fb-survey
41,sd,smoothed_shop_1d,2020-12-23,2020-12-24,1,63.0604468,1.5281377,997.5248,state,fb-survey
42,tn,smoothed_shop_1d,2020-12-23,2020-12-24,1,61.2417155,0.5953313,6697.2188,state,fb-survey
43,tx,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.794643,0.3564616,18757.939,state,fb-survey
44,ut,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.7009185,0.9188853,2769.8063,state,fb-survey
45,va,smoothed_shop_1d,2020-12-23,2020-12-24,1,58.7069712,0.5588053,7763.2832,state,fb-survey
46,vt,smoothed_shop_1d,2020-12-23,2020-12-24,1,60.538343,1.6551769,872.0011,state,fb-survey
47,wa,smoothed_shop_1d,2020-12-23,2020-12-24,1,59.5980398,0.5954152,6791.9511,state,fb-survey
48,wi,smoothed_shop_1d,2020-12-23,2020-12-24,1,58.3405031,0.6526445,5705.9885,state,fb-survey
49,wv,smoothed_shop_1d,2020-12-23,2020-12-24,1,56.8584743,0.9865229,2520.4398,state,fb-survey
50,wy,smoothed_shop_1d,2020-12-23,2020-12-24,1,62.5735249,1.8149053,710.9869,state,fb-survey
0,ak,smoothed_shop_1d,2020-12-24,2020-12-25,1,58.9543269,1.70644,831.0,state,fb-survey
1,al,smoothed_shop_1d,2020-12-24,2020-12-25,1,62.2679005,0.7674485,3989.1159,state,fb-survey
2,ar,smoothed_shop_1d,2020-12-24,2020-12-25,1,59.6098542,0.9179874,2857.0647,state,fb-survey
3,az,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.4905636,0.6586287,5458.7644,state,fb-survey
4,ca,smoothed_shop_1d,2020-12-24,2020-12-25,1,59.0607446,0.3058881,25841.2663,state,fb-survey
5,co,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.2455755,0.6860241,5088.9937,state,fb-survey
6,ct,smoothed_shop_1d,2020-12-24,2020-12-25,1,57.7702703,0.7814532,3995.0,state,fb-survey
7,dc,smoothed_shop_1d,2020-12-24,2020-12-25,1,55.8047493,2.5543328,378.0,state,fb-survey
8,de,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.5217391,1.4353639,1149.0,state,fb-survey
9,fl,smoothed_shop_1d,2020-12-24,2020-12-25,1,66.4937812,0.3676393,16484.0004,state,fb-survey
10,ga,smoothed_shop_1d,2020-12-24,2020-12-25,1,64.4208628,0.6249305,5868.9234,state,fb-survey
11,hi,smoothed_shop_1d,2020-12-24,2020-12-25,1,67.9255919,1.5681196,886.0,state,fb-survey
12,ia,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.296153,0.8114313,3603.1624,state,fb-survey
13,id,smoothed_shop_1d,2020-12-24,2020-12-25,1,63.9422384,1.0804483,1975.0525,state,fb-survey
14,il,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.3117111,0.4776419,10492.0233,state,fb-survey
15,in,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.4293863,0.6201828,6217.0097,state,fb-survey
16,ks,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.6069245,0.8889675,2993.0274,state,fb-survey
17,ky,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.4545594,0.7567698,4174.4366,state,fb-survey
18,la,smoothed_shop_1d,2020-12-24,2020-12-25,1,65.8191319,0.7646096,3848.1834,state,fb-survey
19,ma,smoothed_shop_1d,2020-12-24,2020-12-25,1,57.6182037,0.6824632,5243.0085,state,fb-survey
20,md,smoothed_shop_1d,2020-12-24,2020-12-25,1,55.8462282,0.7783658,4069.9974,state,fb-survey
21,me,smoothed_shop_1d,2020-12-24,2020-12-25,1,63.035113,1.0589201,2078.0,state,fb-survey
22,mi,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.9673633,0.4632086,11091.037,state,fb-survey
23,mn,smoothed_shop_1d,2020-12-24,2020-12-25,1,59.3887684,0.7356137,4457.0842,state,fb-survey
24,mo,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.4879888,0.6814872,5146.1546,state,fb-survey
25,ms,smoothed_shop_1d,2020-12-24,2020-12-25,1,63.8957491,0.9401206,2610.1363,state,fb-survey
26,mt,smoothed_shop_1d,2020-12-24,2020-12-25,1,64.4213514,1.2769833,1405.5582,state,fb-survey
27,nc,smoothed_shop_1d,2020-12-24,2020-12-25,1,63.5039087,0.4955713,9437.0137,state,fb-survey
28,nd,smoothed_shop_1d,2020-12-24,2020-12-25,1,66.6354302,1.7383265,735.7462,state,fb-survey
29,ne,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.1620566,1.0995486,1964.7596,state,fb-survey
30,nh,smoothed_shop_1d,2020-12-24,2020-12-25,1,62.9823594,1.1340049,1813.0,state,fb-survey
31,nj,smoothed_shop_1d,2020-12-24,2020-12-25,1,57.9996594,0.6402305,5942.9968,state,fb-survey
32,nm,smoothed_shop_1d,2020-12-24,2020-12-25,1,55.3528723,1.1185132,1975.3838,state,fb-survey
33,nv,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.9988335,1.0703208,2076.6876,state,fb-survey
34,ny,smoothed_shop_1d,2020-12-24,2020-12-25,1,58.7230248,0.4314389,13022.002,state,fb-survey
35,oh,smoothed_shop_1d,2020-12-24,2020-12-25,1,60.79144,0.4565756,11433.9948,state,fb-survey
36,ok,smoothed_shop_1d,2020-12-24,2020-12-25,1,61.3603779,0.7543082,4166.9978,state,fb-survey
