,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
36,ok,smoothed_large_event_1d,2020-12-21,2020-12-22,1,12.4998453,0.5039258,4307.0533,state,fb-survey
37,or,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.2878255,0.3304987,4585.042,state,fb-survey
38,pa,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.539478,0.1996154,13132.0083,state,fb-survey
39,ri,smoothed_large_event_1d,2020-12-21,2020-12-22,1,2.7519424,0.4762358,1179.984,state,fb-survey
40,sc,smoothed_large_event_1d,2020-12-21,2020-12-22,1,11.374856,0.4142003,5876.0045,state,fb-survey
41,sd,smoothed_large_event_1d,2020-12-21,2020-12-22,1,13.6202125,1.0805594,1007.6245,state,fb-survey
42,tn,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.1525872,0.3487481,6836.482,state,fb-survey
43,tx,smoothed_large_event_1d,2020-12-21,2020-12-22,1,10.5201626,0.2205242,19356.8785,state,fb-survey
44,ut,smoothed_large_event_1d,2020-12-21,2020-12-22,1,11.3842815,0.5886976,2910.9308,state,fb-survey
45,va,smoothed_large_event_1d,2020-12-21,2020-12-22,1,6.4424177,0.2749073,7975.4511,state,fb-survey
46,vt,smoothed_large_event_1d,2020-12-21,2020-12-22,1,2.0855595,0.4675855,934.0009,state,fb-survey
47,wa,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.5816893,0.2473252,7146.9508,state,fb-survey
48,wi,smoothed_large_event_1d,2020-12-21,2020-12-22,1,8.4869604,0.3607779,5966.9894,state,fb-survey
49,wv,smoothed_large_event_1d,2020-12-21,2020-12-22,1,6.4761015,0.4840061,2585.4403,state,fb-survey
50,wy,smoothed_large_event_1d,2020-12-21,2020-12-22,1,15.9310286,1.3206808,767.8631,state,fb-survey
0,ak,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.1129808,0.9471457,831.0,state,fb-survey
1,al,smoothed_large_event_1d,2020-12-22,2020-12-23,1,11.3984557,0.4952159,4118.1115,state,fb-survey
2,ar,smoothed_large_event_1d,2020-12-22,2020-12-23,1,10.3044011,0.5658091,2887.0485,state,fb-survey
3,az,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.7225272,0.3790226,5542.1183,state,fb-survey
4,ca,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.2209401,0.1235158,26499.3121,state,fb-survey
5,co,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.0540533,0.3288303,5259.9365,state,fb-survey
6,ct,smoothed_large_event_1d,2020-12-22,2020-12-23,1,3.3189552,0.2773315,4172.0,state,fb-survey
7,dc,smoothed_large_event_1d,2020-12-22,2020-12-23,1,2.7131783,0.8269372,386.0,state,fb-survey
8,de,smoothed_large_event_1d,2020-12-22,2020-12-23,1,5.7903278,0.6793432,1182.0073,state,fb-survey
9,fl,smoothed_large_event_1d,2020-12-22,2020-12-23,1,11.8076045,0.2479873,16933.0004,state,fb-survey
10,ga,smoothed_large_event_1d,2020-12-22,2020-12-23,1,12.4704347,0.4287832,5936.9165,state,fb-survey
11,hi,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.0220994,0.7912298,904.0,state,fb-survey
12,ia,smoothed_large_event_1d,2020-12-22,2020-12-23,1,9.6231627,0.481956,3744.2105,state,fb-survey
13,id,smoothed_large_event_1d,2020-12-22,2020-12-23,1,11.7204928,0.7102553,2051.0528,state,fb-survey
14,il,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.1358313,0.2316677,10731.0471,state,fb-survey
15,in,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.5896457,0.347532,6501.0132,state,fb-survey
16,ks,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.7905184,0.505875,3133.0552,state,fb-survey
17,ky,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.1443946,0.4177668,4286.4396,state,fb-survey
18,la,smoothed_large_event_1d,2020-12-22,2020-12-23,1,12.9878837,0.5373268,3914.1829,state,fb-survey
19,ma,smoothed_large_event_1d,2020-12-22,2020-12-23,1,3.0446857,0.2344822,5369.0125,state,fb-survey
20,md,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.5090738,0.3184456,4245.9897,state,fb-survey
21,me,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.296875,0.4348203,2175.0,state,fb-survey
