,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8,de,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,17.9058712,1.1213603,1169.0073,state,fb-survey
9,fl,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.3452927,0.1596672,16304.0006,state,fb-survey
10,ga,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.949486,0.356616,5753.9167,state,fb-survey
11,hi,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,2.5481314,0.5306054,882.0,state,fb-survey
12,ia,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,9.0530538,0.4701301,3725.178,state,fb-survey
13,id,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.3782397,0.6254287,1962.4375,state,fb-survey
14,il,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.2594277,0.2687615,10490.0465,state,fb-survey
15,in,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.113592,0.3452652,6254.0126,state,fb-survey
16,ks,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.336991,0.4994101,3064.0003,state,fb-survey
17,ky,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,12.2988517,0.5166108,4041.5034,state,fb-survey
18,la,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.0585918,0.4176846,3760.3678,state,fb-survey
19,ma,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.3836853,0.3867901,5134.015,state,fb-survey
20,md,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.6678115,0.4375518,4134.9898,state,fb-survey
21,me,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,5.3882353,0.4899126,2124.0,state,fb-survey
22,mi,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.7308763,0.201251,11128.0101,state,fb-survey
23,mn,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.4859701,0.4162142,4482.8633,state,fb-survey
24,mo,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.8628643,0.3747617,5158.2827,state,fb-survey
25,ms,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,9.6375851,0.5868034,2529.1276,state,fb-survey
26,mt,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.7120315,0.5644582,1409.2325,state,fb-survey
27,nc,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,6.1407221,0.2471463,9436.0123,state,fb-survey
28,nd,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,11.4364387,1.1853745,720.8331,state,fb-survey
29,ne,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.0096429,0.5725027,1988.7433,state,fb-survey
30,nh,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,14.2662302,0.8170861,1832.0,state,fb-survey
31,nj,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.9301558,0.3527099,5868.9969,state,fb-survey
32,nm,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,5.9190061,0.4951634,2271.1906,state,fb-survey
33,nv,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,6.745168,0.5537299,2051.4841,state,fb-survey
34,ny,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.3001097,0.1792972,12801.0013,state,fb-survey
35,oh,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,6.3307821,0.2276446,11442.9905,state,fb-survey
