,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
4,ca,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.9112865,0.1032784,26499.3121,state,fb-survey
5,co,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.8797135,0.2305894,5259.9365,state,fb-survey
6,ct,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.9530314,0.2142395,4172.0,state,fb-survey
7,dc,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,9.1731266,1.4691706,386.0,state,fb-survey
8,de,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.7328718,0.3795572,1182.0073,state,fb-survey
9,fl,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.7607174,0.1259114,16933.0004,state,fb-survey
10,ga,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.2145141,0.1909835,5936.9165,state,fb-survey
11,hi,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,4.2541436,0.6712462,904.0,state,fb-survey
12,ia,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.1494092,0.237007,3744.2105,state,fb-survey
13,id,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.9249017,0.3033858,2051.0528,state,fb-survey
14,il,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,3.2752372,0.1718182,10731.0471,state,fb-survey
15,in,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.6840907,0.1595894,6501.0132,state,fb-survey
16,ks,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.4198856,0.2113671,3133.0552,state,fb-survey
17,ky,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.7143145,0.1982632,4286.4396,state,fb-survey
18,la,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.4647584,0.2478263,3914.1829,state,fb-survey
19,ma,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,3.3053927,0.2439863,5369.0125,state,fb-survey
20,md,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.6960249,0.2485637,4245.9897,state,fb-survey
21,me,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.7233456,0.2790498,2175.0,state,fb-survey
22,mi,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.920716,0.1283967,11427.0091,state,fb-survey
23,mn,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.8957887,0.246077,4643.6863,state,fb-survey
24,mo,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.0650084,0.1944242,5350.063,state,fb-survey
25,ms,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.8675368,0.2603818,2703.0913,state,fb-survey
